case:concept:name,concept:name,time:timestamp,label_0,label_1,label_2,label_3,label_4,resource,cost
Case_89,Review,2025-01-23 07:15:53.468882,0,0,0,0,0,Resource_1,62.327018751441926
Case_89,Approve,2025-01-23 08:32:42.774617,1,1,0,0,0,Resource_1,80.8107047694462
Case_89,Complete,2025-01-23 11:02:37.350279,0,1,0,0,0,Resource_2,58.534629774035224
Case_89,End,2025-01-23 14:07:17.805430,0,0,0,0,0,Resource_4,12.223485053208863
Case_9,Start,2025-04-27 12:56:42.739402,0,0,0,0,1,Resource_1,23.187356650012724
Case_9,Register,2025-04-27 17:52:13.515976,0,1,0,1,1,Resource_2,21.256907126141584
Case_9,Analyze,2025-04-28 01:42:49.505966,0,0,0,0,0,Resource_3,23.583650400108738
Case_9,Review,2025-04-28 02:26:47.996078,0,0,0,1,1,Resource_2,39.17709833142564
Case_9,Reject,2025-04-28 04:26:16.093542,1,1,1,0,1,Resource_4,60.1824951062588
Case_9,Rework,2025-04-28 04:58:19.355709,0,0,0,1,0,Resource_2,92.46986022230809
Case_9,Analyze,2025-04-28 06:11:28.099351,0,1,0,0,0,Resource_5,44.93125869310256
Case_9,Review,2025-04-28 06:33:19.532823,0,0,0,0,0,Resource_2,26.456570831308774
Case_9,Approve,2025-04-28 07:40:27.349345,0,1,0,1,1,Resource_2,90.94270985261934
Case_9,Complete,2025-04-28 08:36:13.803823,0,1,1,0,0,Resource_5,85.8477601210541
Case_9,End,2025-04-28 10:31:35.821158,1,0,0,1,0,Resource_5,49.71408773659996
Case_90,Start,2025-05-21 15:03:41.159368,0,0,1,1,0,Resource_3,71.63838442832265
Case_90,Register,2025-05-21 15:36:04.703860,1,1,1,0,0,Resource_1,25.682922309086514
Case_90,Analyze,2025-05-21 16:37:54.940362,0,0,0,1,0,Resource_1,92.75212086474225
Case_90,Review,2025-05-21 21:25:55.066229,1,0,1,0,1,Resource_1,56.37948480291413
Case_90,Approve,2025-05-21 23:06:02.394341,0,0,0,0,1,Resource_3,35.54541848380664
Case_90,Complete,2025-05-22 00:21:59.847969,1,0,0,0,1,Resource_1,96.2763075578471
Case_90,End,2025-05-22 03:09:11.964200,1,0,0,1,0,Resource_5,89.73137575774402
Case_91,Start,2025-07-16 12:57:14.312032,0,1,0,1,0,Resource_2,73.40775976256913
Case_91,Register,2025-07-16 13:17:13.226745,0,1,0,1,0,Resource_4,86.2816835949989
Case_91,Analyze,2025-07-16 14:29:36.962881,1,1,1,0,0,Resource_4,32.020635056197506
Case_91,Review,2025-07-16 21:40:11.103285,0,0,0,0,0,Resource_4,74.07737044270833
Case_91,Approve,2025-07-16 22:27:33.426616,0,0,0,0,0,Resource_4,22.74273470427532
Case_91,Complete,2025-07-16 23:44:27.612802,1,0,0,0,0,Resource_3,70.87206682267879
Case_91,End,2025-07-17 00:22:15.219455,0,0,0,0,0,Resource_1,67.68052310087964
Case_92,Start,2025-02-08 15:52:06.236062,0,0,1,1,0,Resource_3,40.826691059653996
Case_92,Register,2025-02-08 18:08:37.904945,0,0,0,0,0,Resource_5,77.97002861749895
Case_92,Analyze,2025-02-08 18:22:08.511654,1,1,0,0,0,Resource_1,71.19768219968671
Case_92,Review,2025-02-08 19:39:15.220622,0,0,0,1,1,Resource_4,35.346379609037434
Case_92,Approve,2025-02-08 20:17:08.007699,0,1,0,0,1,Resource_5,64.24673494843506
Case_92,Complete,2025-02-09 05:37:57.266602,1,0,0,0,0,Resource_3,66.9983348163139
Case_92,End,2025-02-09 07:21:30.703946,0,0,0,0,0,Resource_2,74.79109203433043
Case_93,Start,2025-02-04 13:45:44.936536,1,1,0,0,1,Resource_2,42.965821212100025
Case_93,Register,2025-02-04 16:21:13.228355,1,0,0,1,1,Resource_5,81.78226490130395
Case_93,Analyze,2025-02-04 17:47:15.201271,0,0,0,0,0,Resource_1,74.34413650473164
Case_93,Review,2025-02-04 21:50:11.055166,1,1,1,0,0,Resource_2,18.174082041448887
Case_93,Approve,2025-02-04 23:50:52.486334,0,0,1,0,0,Resource_5,97.01230941983765
Case_93,Complete,2025-02-05 00:17:08.025101,1,0,0,0,1,Resource_3,49.29548142175145
Case_93,End,2025-02-05 01:21:25.197731,0,1,1,0,0,Resource_4,42.06122555856394
Case_94,Start,2025-01-31 15:19:17.621436,1,0,0,1,0,Resource_3,74.08511691499127
Case_94,Register,2025-01-31 16:02:56.984501,1,1,0,0,0,Resource_3,45.66682738762687
Case_94,Analyze,2025-01-31 17:28:35.292114,0,0,0,0,0,Resource_3,83.08761228914025
Case_94,Review,2025-01-31 19:06:42.104621,1,1,0,1,0,Resource_1,90.86574798194198
Case_94,Reject,2025-01-31 22:47:51.132472,0,0,0,0,1,Resource_2,26.99442722949535
Case_94,Rework,2025-02-01 03:27:34.711011,0,0,0,0,0,Resource_4,49.50549146317687
Case_94,Analyze,2025-02-01 04:28:01.422266,0,0,0,0,0,Resource_4,68.64035551226478
Case_94,Review,2025-02-01 08:24:37.030406,1,0,1,0,1,Resource_4,17.185655106167662
Case_94,Approve,2025-02-01 09:09:54.656499,0,0,0,1,0,Resource_4,85.42345965844834
Case_94,Complete,2025-02-01 15:36:18.789994,1,1,0,0,0,Resource_3,20.75445161612051
Case_94,End,2025-02-01 16:20:08.865980,0,1,0,0,0,Resource_1,14.344864459147447
Case_95,Start,2024-10-11 13:13:23.168390,0,0,0,0,1,Resource_2,31.563480714669776
Case_95,Register,2024-10-11 14:41:26.465037,0,0,0,1,0,Resource_5,28.12276925839367
Case_95,Analyze,2024-10-11 17:23:43.340394,1,0,0,0,0,Resource_5,47.6671954673707
Case_95,Review,2024-10-11 18:40:39.682286,0,0,1,1,0,Resource_5,73.28061569149509
Case_95,Approve,2024-10-11 22:51:57.542837,0,0,0,1,1,Resource_1,18.231757568894373
Case_95,Complete,2024-10-12 00:04:14.082086,0,0,0,1,1,Resource_4,41.43289931792198
Case_95,End,2024-10-12 02:32:24.840318,1,0,1,0,1,Resource_5,67.58351056209497
Case_96,Start,2025-04-12 15:04:01.511105,0,1,0,0,0,Resource_4,49.792905081247966
Case_96,Register,2025-04-12 17:18:06.184405,0,0,0,0,1,Resource_5,97.2275198513076
Case_96,Analyze,2025-04-12 18:17:15.918713,0,1,0,1,1,Resource_2,49.9545584812703
Case_96,Review,2025-04-12 22:24:46.202996,1,1,0,0,0,Resource_5,65.2798790666349
Case_96,Reject,2025-04-13 02:09:16.638686,0,0,0,0,0,Resource_5,77.4343342349775
Case_96,Rework,2025-04-13 04:35:53.569852,0,0,0,1,0,Resource_2,97.39240566133734
Case_96,Analyze,2025-04-13 10:19:56.557990,0,0,0,0,1,Resource_3,36.17285943199842
Case_96,Review,2025-04-13 12:00:40.970580,0,0,0,0,0,Resource_4,51.330724874069446
Case_96,Approve,2025-04-13 20:18:55.359049,0,0,1,1,0,Resource_1,75.6283895880005
Case_96,Complete,2025-04-13 23:52:27.819957,0,0,0,1,1,Resource_1,95.23044416140814
Case_96,End,2025-04-14 10:00:09.829744,0,1,0,0,0,Resource_2,97.30195022155011
Case_97,Start,2025-02-20 14:00:04.941830,1,0,0,0,0,Resource_3,99.84620884671035
Case_97,Register,2025-02-20 16:40:00.284427,0,0,0,0,1,Resource_4,74.42890622560175
Case_97,Analyze,2025-02-20 20:05:57.191345,0,0,1,1,1,Resource_5,26.52185941145624
Case_97,Review,2025-02-20 23:28:31.821601,1,0,0,0,1,Resource_3,51.56567140049513
Case_97,Reject,2025-02-21 00:09:27.893231,0,0,0,1,0,Resource_4,87.40919623356618
Case_97,Rework,2025-02-21 02:17:11.399838,0,0,0,0,1,Resource_1,86.370063348253
Case_97,Analyze,2025-02-21 05:06:31.700848,0,1,0,0,1,Resource_2,42.24434843697457
Case_97,Review,2025-02-21 07:48:59.964637,0,0,1,1,0,Resource_1,43.687824555684955
Case_97,Approve,2025-02-21 08:17:10.743515,1,0,1,0,1,Resource_1,52.41437366136601
Case_97,Complete,2025-02-21 09:35:03.379906,0,0,1,0,0,Resource_1,88.52743188017928
Case_97,End,2025-02-21 12:46:39.327251,1,1,0,1,0,Resource_5,48.49979730417485
Case_98,Start,2024-11-14 12:59:13.629407,1,0,0,0,0,Resource_1,55.280137139103466
Case_98,Register,2024-11-14 13:21:35.298757,1,1,0,0,0,Resource_1,44.298712348993334
Case_98,Analyze,2024-11-14 15:44:18.620378,0,1,1,0,0,Resource_3,74.57128155814324
Case_98,Review,2024-11-14 16:59:24.670945,1,0,1,0,1,Resource_2,38.285810006017826
Case_98,Approve,2024-11-15 06:04:55.539603,0,0,0,1,0,Resource_2,52.070758382138656
Case_98,Complete,2024-11-15 20:54:16.253807,0,0,1,0,0,Resource_3,46.42686344977957
Case_98,End,2024-11-15 21:58:07.675876,0,0,0,1,0,Resource_5,82.22333919043892
Case_99,Start,2025-02-04 13:12:45.199786,1,0,0,0,0,Resource_3,49.367289263940776
Case_99,Register,2025-02-04 13:40:11.202544,0,0,0,0,1,Resource_3,40.258883777772326
Case_99,Analyze,2025-02-04 14:41:15.199576,0,0,0,0,0,Resource_1,64.63745558374097
Case_99,Review,2025-02-04 15:58:58.491291,0,0,0,0,0,Resource_1,24.066507073701622
Case_99,Approve,2025-02-04 16:38:17.402823,0,1,0,0,0,Resource_1,70.53702318441151
Case_99,Complete,2025-02-04 21:32:15.203963,0,0,0,0,1,Resource_4,59.319452984679245
Case_99,End,2025-02-04 23:42:58.899675,0,1,1,0,1,Resource_2,75.32821921272898
